"age","job","marital","education","default_credit","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","term_deposit_subscribed"
"Workforce","management","divorced","tertiary","no",2625,"yes","no","cellular",5,"may",286,1,252,3,"failure","no"
"Workforce","housemaid","married","secondary","no",163,"no","no","cellular",13,"aug",158,7,-1,0,"unknown","no"
"Workforce","blue-collar","married","secondary","no",58932,"no","no","telephone",7,"jul",339,2,-1,0,"unknown","no"
"Workforce","management","married","tertiary","yes",0,"yes","no","cellular",4,"feb",358,2,-1,0,"unknown","no"
"Workforce","retired","married","tertiary","no",136,"no","no","cellular",28,"aug",211,6,-1,0,"unknown","no"
"Workforce","technician","married","secondary","no",517,"yes","yes","unknown",19,"may",61,4,-1,0,"unknown","no"
"Youth","blue-collar","married","primary","yes",-588,"no","no","unknown",13,"may",531,2,-1,0,"unknown","no"
"Workforce","admin.","married","secondary","no",542,"yes","no","telephone",11,"may",64,2,347,1,"unknown","no"
"Workforce","technician","married","secondary","no",-33,"no","no","cellular",20,"aug",257,2,-1,0,"unknown","no"
"Workforce","blue-collar","married","secondary","no",500,"yes","no","cellular",14,"may",86,2,304,2,"failure","no"
"Youth","blue-collar","single","secondary","no",764,"yes","no","cellular",18,"may",455,1,-1,0,"unknown","no"
"Youth","management","married","tertiary","no",4859,"no","no","cellular",30,"apr",113,1,37,1,"unknown","no"
"Workforce","management","married","secondary","no",834,"no","no","unknown",10,"may",165,1,-1,0,"unknown","no"
"Retired","retired","divorced","primary","no",802,"no","no","cellular",9,"sep",475,5,-1,0,"unknown","yes"
"Workforce","management","married","tertiary","no",3795,"yes","yes","cellular",17,"nov",227,2,119,1,"failure","no"
"Youth","technician","single","unknown","no",0,"yes","no","cellular",2,"feb",168,1,-1,0,"unknown","no"
"Youth","technician","married","secondary","no",180,"no","no","cellular",4,"aug",561,1,435,3,"failure","yes"
"Workforce","services","married","secondary","no",-21,"yes","yes","unknown",23,"may",61,2,-1,0,"unknown","no"
"Workforce","services","married","secondary","no",507,"yes","no","cellular",17,"apr",55,1,344,1,"failure","no"
"Youth","management","married","tertiary","no",2431,"no","no","cellular",28,"aug",19,19,-1,0,"unknown","no"
"Workforce","blue-collar","married","unknown","no",622,"yes","no","cellular",11,"may",175,1,-1,0,"unknown","no"
"Workforce","technician","single","tertiary","no",2273,"yes","no","cellular",17,"apr",222,1,-1,0,"unknown","no"
"Workforce","retired","married","secondary","no",0,"no","no","cellular",4,"aug",1110,1,-1,0,"unknown","yes"
"Youth","management","married","tertiary","no",337,"no","no","cellular",11,"aug",177,5,-1,0,"unknown","no"
"Retired","retired","divorced","primary","no",79,"no","no","cellular",9,"oct",1106,2,-1,0,"unknown","yes"
"Retired","housemaid","divorced","secondary","no",2063,"no","no","cellular",17,"feb",73,2,-1,0,"unknown","no"
"Workforce","technician","married","tertiary","no",9207,"no","no","cellular",18,"aug",445,3,-1,0,"unknown","no"
"Retired","retired","divorced","secondary","no",514,"no","no","cellular",15,"oct",187,2,213,10,"success","yes"
"Workforce","blue-collar","divorced","primary","no",1,"no","yes","cellular",8,"jul",214,1,-1,0,"unknown","no"
"Youth","management","single","tertiary","no",1271,"yes","no","cellular",15,"apr",636,3,330,1,"failure","yes"
"Workforce","management","divorced","tertiary","no",2367,"no","no","cellular",22,"sep",263,1,184,6,"success","yes"
"Workforce","retired","married","tertiary","no",2269,"no","no","cellular",17,"nov",1091,2,150,1,"success","yes"
"Workforce","technician","married","secondary","no",-241,"yes","yes","cellular",7,"jul",337,4,-1,0,"unknown","no"
"Workforce","blue-collar","married","secondary","no",412,"yes","no","unknown",15,"may",244,2,-1,0,"unknown","no"
"Workforce","management","married","primary","yes",0,"yes","yes","cellular",6,"may",95,1,-1,0,"unknown","no"
"Workforce","unknown","married","primary","no",981,"no","no","cellular",22,"aug",651,12,-1,0,"unknown","no"
"Retired","retired","married","tertiary","no",0,"no","no","telephone",14,"jul",363,3,-1,0,"unknown","no"
"Youth","technician","married","secondary","no",580,"yes","no","cellular",2,"nov",180,2,171,1,"failure","no"
"Workforce","self-employed","married","secondary","no",1239,"yes","yes","telephone",23,"jul",355,3,-1,0,"unknown","no"
"Workforce","management","married","tertiary","no",0,"yes","no","unknown",16,"may",59,5,-1,0,"unknown","no"
"Workforce","blue-collar","divorced","primary","no",-333,"no","yes","cellular",30,"jul",208,2,-1,0,"unknown","no"
"Workforce","management","married","tertiary","no",4,"no","no","cellular",17,"nov",223,1,96,2,"failure","no"
"Workforce","unknown","married","unknown","no",1500,"no","no","cellular",16,"nov",280,1,104,2,"failure","no"
"Workforce","entrepreneur","divorced","tertiary","no",208,"yes","no","unknown",3,"jun",201,2,-1,0,"unknown","no"
"Workforce","self-employed","married","tertiary","no",3,"yes","no","cellular",14,"may",199,15,-1,0,"unknown","no"
"Youth","services","single","primary","no",198,"no","no","cellular",4,"feb",976,2,-1,0,"unknown","yes"
"Youth","admin.","single","tertiary","no",1374,"yes","no","cellular",15,"may",319,1,-1,0,"unknown","no"
"Workforce","management","divorced","tertiary","no",-256,"yes","yes","cellular",14,"may",97,1,-1,0,"unknown","no"
"Workforce","services","married","primary","no",65,"no","no","unknown",27,"jun",162,1,-1,0,"unknown","no"
"Youth","technician","married","secondary","no",688,"no","no","cellular",14,"aug",137,2,-1,0,"unknown","no"
"Workforce","housemaid","single","primary","no",206,"no","yes","cellular",24,"jul",148,1,-1,0,"unknown","no"
"Youth","services","single","secondary","no",659,"yes","no","cellular",20,"apr",12,6,-1,0,"unknown","no"
"Workforce","retired","married","secondary","no",519,"yes","no","unknown",3,"jun",393,3,-1,0,"unknown","no"
"Workforce","technician","single","unknown","no",1695,"no","no","unknown",16,"jun",168,1,-1,0,"unknown","no"
"Workforce","retired","divorced","primary","no",81,"yes","no","unknown",5,"may",107,1,-1,0,"unknown","no"
"Workforce","blue-collar","married","primary","no",63,"no","no","cellular",22,"aug",176,6,-1,0,"unknown","no"
"Workforce","technician","married","secondary","no",135,"yes","yes","cellular",23,"jul",416,4,-1,0,"unknown","yes"
"Workforce","admin.","single","secondary","no",3823,"no","no","unknown",6,"jun",81,5,-1,0,"unknown","no"
"Workforce","services","single","tertiary","no",94,"yes","no","cellular",11,"aug",176,2,90,4,"failure","yes"
"Workforce","housemaid","married","primary","no",13292,"no","no","unknown",16,"jun",1238,2,-1,0,"unknown","no"
"Youth","admin.","single","secondary","no",8,"no","no","cellular",23,"jul",95,1,-1,0,"unknown","no"
"Youth","blue-collar","single","secondary","no",9,"yes","no","unknown",21,"may",544,1,-1,0,"unknown","no"
"Youth","technician","single","tertiary","no",6619,"yes","no","cellular",21,"aug",239,8,-1,0,"unknown","no"
"Retired","retired","married","primary","no",1664,"yes","no","unknown",4,"jun",142,2,-1,0,"unknown","no"
"Workforce","retired","married","tertiary","no",4,"yes","yes","cellular",11,"may",67,1,-1,0,"unknown","no"
"Workforce","blue-collar","married","primary","no",0,"no","no","cellular",11,"aug",179,4,-1,0,"unknown","no"
"Workforce","technician","married","secondary","no",5115,"yes","no","cellular",2,"jun",318,1,95,7,"success","yes"
"Workforce","management","divorced","tertiary","no",5041,"yes","no","unknown",2,"jun",362,1,-1,0,"unknown","no"
"Workforce","unknown","married","secondary","no",1701,"no","no","unknown",6,"jun",140,1,-1,0,"unknown","no"
"Workforce","technician","divorced","tertiary","no",533,"yes","no","cellular",14,"jul",257,4,-1,0,"unknown","no"
"Workforce","retired","married","tertiary","no",-22,"yes","no","cellular",31,"jul",20,3,-1,0,"unknown","no"
"Workforce","self-employed","divorced","tertiary","no",10653,"yes","no","cellular",18,"nov",336,1,-1,0,"unknown","no"
"Youth","student","single","secondary","no",486,"no","no","cellular",13,"sep",273,3,199,4,"failure","yes"
"Youth","blue-collar","single","secondary","no",5482,"yes","no","cellular",18,"may",424,2,-1,0,"unknown","no"
"Youth","technician","married","secondary","no",840,"yes","no","cellular",29,"jul",281,4,-1,0,"unknown","no"
"Workforce","blue-collar","single","secondary","no",1,"yes","no","unknown",8,"may",190,1,-1,0,"unknown","no"
"Workforce","technician","divorced","secondary","no",-1547,"yes","yes","unknown",27,"may",492,3,-1,0,"unknown","no"
"Workforce","housemaid","married","secondary","no",0,"no","yes","telephone",15,"jul",571,3,-1,0,"unknown","no"
"Youth","technician","married","tertiary","no",81,"no","no","cellular",28,"aug",51,1,-1,0,"unknown","no"
"Workforce","admin.","married","secondary","no",479,"no","no","unknown",18,"jun",326,1,-1,0,"unknown","no"
"Youth","blue-collar","married","primary","no",206,"yes","no","cellular",14,"may",155,2,-1,0,"unknown","no"
"Workforce","admin.","married","secondary","no",1395,"yes","yes","cellular",11,"may",85,1,308,2,"failure","no"
"Youth","admin.","single","secondary","no",187,"no","no","cellular",28,"jan",299,1,-1,0,"unknown","no"
"Workforce","management","single","tertiary","no",572,"yes","no","cellular",3,"feb",419,2,271,2,"failure","no"
"Workforce","services","married","primary","no",1601,"yes","no","cellular",21,"nov",219,2,182,2,"failure","no"
"Workforce","admin.","married","secondary","no",0,"yes","no","unknown",27,"may",578,2,-1,0,"unknown","no"
"Retired","retired","married","tertiary","no",2991,"no","no","cellular",22,"oct",344,1,183,1,"success","yes"
"Youth","self-employed","married","tertiary","no",1545,"yes","no","cellular",20,"nov",895,1,183,2,"failure","no"
"Workforce","unknown","single","tertiary","no",2226,"no","no","unknown",17,"jun",138,3,-1,0,"unknown","no"
"Youth","technician","divorced","secondary","no",342,"yes","no","unknown",30,"may",34,2,-1,0,"unknown","no"
"Youth","blue-collar","divorced","secondary","no",1,"no","no","unknown",16,"jun",66,5,-1,0,"unknown","no"
"Youth","self-employed","married","primary","no",1074,"yes","no","unknown",23,"may",1438,2,-1,0,"unknown","no"
"Workforce","management","married","tertiary","no",11391,"no","no","cellular",4,"aug",333,1,-1,0,"unknown","no"
"Workforce","housemaid","married","primary","no",317,"yes","no","cellular",8,"apr",325,2,-1,0,"unknown","no"
"Youth","admin.","married","secondary","no",3863,"yes","no","cellular",20,"nov",239,1,-1,0,"unknown","no"
"Youth","management","married","tertiary","no",231,"no","no","cellular",26,"aug",130,6,-1,0,"unknown","no"
"Youth","management","single","tertiary","no",162,"yes","no","unknown",20,"may",186,4,-1,0,"unknown","no"
"Workforce","admin.","married","secondary","no",338,"no","yes","cellular",8,"jul",191,1,-1,0,"unknown","no"
"Youth","blue-collar","married","secondary","no",94,"yes","no","unknown",12,"may",166,2,-1,0,"unknown","no"
"Youth","management","married","tertiary","no",1666,"no","no","cellular",11,"aug",36,4,-1,0,"unknown","no"
"Workforce","entrepreneur","married","tertiary","no",287,"yes","yes","unknown",30,"may",83,2,-1,0,"unknown","no"
"Workforce","technician","married","secondary","no",3429,"no","no","cellular",19,"aug",280,4,-1,0,"unknown","no"
"Workforce","services","divorced","secondary","no",61,"no","no","unknown",5,"jun",636,1,-1,0,"unknown","yes"
"Youth","admin.","married","secondary","no",4902,"yes","no","cellular",20,"nov",110,1,-1,0,"unknown","no"
"Workforce","blue-collar","married","secondary","no",1093,"yes","yes","unknown",16,"jun",244,3,-1,0,"unknown","no"
"Workforce","blue-collar","married","primary","no",240,"yes","no","cellular",11,"may",259,1,370,2,"unknown","no"
"Youth","unemployed","single","tertiary","no",3060,"no","no","cellular",30,"jan",533,1,-1,0,"unknown","no"
"Workforce","services","single","secondary","no",895,"yes","no","cellular",12,"may",1531,1,-1,0,"unknown","yes"
"Workforce","admin.","married","secondary","no",1245,"no","no","unknown",18,"jun",140,3,-1,0,"unknown","no"
"Workforce","management","married","tertiary","no",88,"no","no","cellular",19,"aug",349,4,-1,0,"unknown","no"
"Workforce","management","married","tertiary","no",5523,"no","no","unknown",11,"jun",78,1,-1,0,"unknown","no"
"Workforce","blue-collar","married","secondary","no",505,"yes","no","telephone",7,"jul",199,4,-1,0,"unknown","no"
"Youth","services","single","secondary","no",122,"yes","no","cellular",4,"feb",157,4,268,2,"failure","no"
"Workforce","unemployed","divorced","secondary","no",271,"yes","no","unknown",19,"jun",196,2,-1,0,"unknown","no"
"Workforce","technician","divorced","tertiary","no",147,"yes","no","unknown",3,"jun",254,21,-1,0,"unknown","no"
"Youth","blue-collar","married","secondary","no",578,"yes","no","cellular",30,"jan",206,3,-1,0,"unknown","no"
"Youth","blue-collar","married","primary","no",1309,"yes","no","unknown",13,"may",262,1,-1,0,"unknown","no"
"Youth","admin.","married","secondary","no",61,"no","yes","unknown",5,"may",21,1,-1,0,"unknown","no"
"Youth","entrepreneur","married","secondary","no",554,"yes","no","unknown",16,"may",131,1,-1,0,"unknown","no"
"Youth","admin.","single","secondary","no",678,"yes","no","unknown",3,"jun",117,4,-1,0,"unknown","no"
"Workforce","services","married","secondary","no",11650,"yes","no","telephone",29,"jul",268,1,-1,0,"unknown","yes"
"Workforce","management","divorced","tertiary","no",-96,"no","yes","cellular",20,"aug",95,2,-1,0,"unknown","no"
"Workforce","blue-collar","married","primary","no",0,"yes","no","cellular",17,"nov",78,2,193,2,"failure","no"
"Workforce","management","married","tertiary","no",27696,"no","no","cellular",30,"apr",108,1,-1,0,"unknown","no"
"Youth","student","single","secondary","no",526,"no","no","cellular",14,"dec",122,3,-1,0,"unknown","no"
"Workforce","management","married","primary","no",2911,"yes","yes","telephone",6,"may",276,2,-1,0,"unknown","no"
"Youth","technician","single","secondary","no",601,"no","no","cellular",27,"feb",154,1,-1,0,"unknown","no"
"Workforce","entrepreneur","married","tertiary","no",7752,"yes","no","cellular",15,"jul",138,4,-1,0,"unknown","no"
"Youth","management","married","tertiary","no",1095,"yes","no","cellular",19,"nov",210,2,-1,0,"unknown","no"
"Workforce","management","married","secondary","no",406,"yes","no","unknown",12,"jun",577,2,-1,0,"unknown","yes"
"Youth","student","single","tertiary","no",64,"no","no","cellular",2,"jun",261,2,-1,0,"unknown","yes"
"Workforce","admin.","married","secondary","no",2430,"yes","no","cellular",7,"aug",231,2,-1,0,"unknown","no"
"Workforce","blue-collar","married","primary","no",0,"no","no","cellular",11,"aug",72,5,-1,0,"unknown","no"
"Workforce","technician","divorced","tertiary","no",8422,"no","no","cellular",8,"aug",200,4,-1,0,"unknown","no"
"Workforce","retired","married","tertiary","no",7132,"no","no","cellular",13,"aug",88,2,-1,0,"unknown","no"
"Workforce","unemployed","single","secondary","no",0,"yes","no","cellular",17,"nov",113,2,-1,0,"unknown","no"
"Youth","management","single","tertiary","no",671,"yes","no","cellular",10,"mar",112,1,-1,0,"unknown","yes"
"Workforce","admin.","single","tertiary","no",519,"yes","no","unknown",2,"jun",150,3,-1,0,"unknown","no"
"Youth","management","single","tertiary","no",1942,"no","no","cellular",7,"jul",445,1,-1,0,"unknown","no"
"Workforce","management","married","secondary","no",771,"no","no","unknown",8,"may",126,3,-1,0,"unknown","no"
"Youth","management","married","tertiary","no",350,"no","no","cellular",29,"jan",328,2,-1,0,"unknown","no"
"Workforce","admin.","single","secondary","no",0,"no","yes","telephone",21,"nov",47,2,-1,0,"unknown","no"
"Workforce","blue-collar","single","unknown","no",1785,"no","no","cellular",3,"feb",168,2,-1,0,"unknown","no"
"Youth","blue-collar","single","secondary","no",-477,"yes","yes","unknown",27,"may",220,2,-1,0,"unknown","no"
"Workforce","management","married","tertiary","no",0,"no","no","unknown",27,"may",68,5,-1,0,"unknown","no"
"Workforce","retired","married","primary","no",488,"no","no","cellular",31,"jul",231,2,-1,0,"unknown","no"
